,tweet_count,rt_avg,rt_var,time_avg,time_var,tag_obama_sum,tag_criminal_sum,tag_thanks_sum,tag_america_sum,tag_china_sum,tag_money_sum,tag_president_sum,tag_democrat_sum,tag_trump_sum,tag_vote_sum,tag_jobs_sum,prior_tag_liberal_sum,prior_tag_republican_sum,prior_tag_foreign_sum,prior_tag_policy_sum,prior_tag_mexico_sum,prior_tag_china_sum,prior_tag_russia_sum,prior_tag_obama_sum,prior_tag_taxes_sum,prior_tag_media_sum,is_weekend,delta
293,4,0.03502373297828581,7.80075481928355e-05,826.25,7566.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,-0.01915000000000333
294,8,0.03971146976683769,0.00013499030091868906,446.875,76397.55357142857,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,False,0.02897000000000105
295,15,0.04583270189719498,0.0010824492360264925,679.2666666666667,50541.066666666666,0,0,0,2,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,False,0.0432700000000068
296,7,0.04678787147774612,0.0001085720975882668,674.4285714285714,177391.61904761905,0,0,0,1,2,0,0,1,0,2,1,0,0,0,0,0,2,0,0,3,0,False,-0.0462400000000045
297,7,0.04809146494215013,0.00017952313358710493,591.8571428571429,206497.47619047618,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,False,0.11189999999999856
298,4,0.06172942239830269,0.0030499765173753607,629.0,150616.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,True,-0.04218000000000188
299,4,0.09300580740836958,0.0063280775557651376,1329.25,31950.25,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,True,-0.03390999999999167
300,4,0.07253442229005651,0.0010541048104981106,407.5,114675.66666666667,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,False,0.05301999999998941
301,2,0.03988060444675369,1.8046012350847664e-07,1237.0,34848.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0.24221000000000714
302,11,0.048079023658682024,0.0010028629731934234,841.8181818181819,82286.16363636364,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,False,0.014569999999999084
303,8,0.05408250524994046,0.001543165622113297,842.375,168483.69642857142,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,False,0.0
304,10,0.05094309497521162,0.0009842683765228092,670.9,151201.65555555557,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False,0.015999999999998238
305,5,0.04916109198761663,0.000679273518065145,1314.0,7039.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,-0.04896999999999707
306,3,0.07151104472011142,0.0005383771348222969,998.0,63931.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,True,-0.008520000000004302
307,4,0.0597749020371934,0.0012776286278933602,667.75,139818.91666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,False,-0.13832000000000022
308,15,0.03836605976633255,0.0006956716593502103,879.8,145654.3142857143,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,False,0.18037000000000347
309,20,0.041147761468684374,0.00031003625974781665,695.65,136770.6605263158,0,0,0,3,1,1,0,0,0,2,0,0,1,0,1,0,1,0,0,5,0,False,-0.26252999999999815
310,15,0.05021216254248662,0.0006451033141689798,547.2,239210.17142857143,2,0,0,2,1,0,0,3,1,0,0,0,1,0,0,0,1,1,2,3,1,False,-0.15355000000000274
311,9,0.0760074713929361,0.0014048286115794463,651.6666666666666,230248.5,1,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,2,1,False,-0.10334000000000287
312,4,0.07077677469636942,0.00027926032504211186,886.0,117832.66666666667,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,True,-0.010089999999998156
313,14,0.06896307103733876,0.0008118961482703236,563.7142857142857,83761.2967032967,4,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,1,4,0,0,True,-0.03531000000000262
314,4,0.05699162174449568,0.00013318233934691596,718.75,1025.5833333333333,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,3,0,False,0.04619000000000284
315,2,0.03715550648394709,1.5089240381586192e-05,1229.5,53464.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,-0.059269999999997935
316,5,0.0679455954623195,0.0023534011933431663,1000.6,36167.299999999996,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,-0.57714
317,9,0.03782994041648324,0.0002365086779044091,988.1111111111111,41842.86111111111,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0.014049999999997453
318,8,0.05600049252018791,0.0016160028484684767,863.125,139012.125,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False,-0.016269999999998674
319,14,0.04587067827065878,0.0005807822298518327,896.7142857142857,190569.9120879121,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,True,-0.14806999999999704
320,4,0.0766822811803165,0.0003840367791012029,760.0,220659.33333333334,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,True,-0.04946999999999946
321,1,0.09205256435236302,0.0,857.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.10782999999999276
322,5,0.06539044402589249,0.0004879371020190933,911.6,58343.8,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,False,-0.5173299999999941
323,5,0.056052586001602046,0.00031129523629316695,807.0,183244.0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,False,0.4135999999999953
324,7,0.04307927951332511,0.00023722776769527344,1166.4285714285713,41822.619047619046,0,0,0,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,False,-0.6164899999999989
325,4,0.04033997423740555,9.894444745581384e-05,1099.0,42504.666666666664,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,-0.055419999999998026
326,8,0.03766595494793357,0.00015314131633699905,510.75,259967.92857142858,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,4,0,True,0.6007299999999987
327,2,0.039955023705916734,0.00019894275313039504,1147.0,31752.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,0.20889999999999986
328,13,0.03653184186729683,0.00021049663724913303,1075.1538461538462,151452.14102564103,0,0,0,5,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,False,-0.11133999999999844
329,5,0.05746086900045463,0.00019293080489142468,705.2,182484.7,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,False,0.10461999999999705
330,6,0.05832169686735511,0.00025938019304653294,947.1666666666666,100126.96666666666,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,False,-0.16075000000000017
331,5,0.0533442661990431,0.00012987194257642245,866.6,19889.8,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,1,False,0.10081000000000273
332,11,0.05372357070739872,0.0001692275159981766,994.6363636363636,43742.65454545455,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,6,1,False,0.11363000000000056
333,6,0.06081135935571864,0.0003728324745478456,1272.1666666666667,5927.766666666666,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,True,0.10585999999999984
334,4,0.06632312030482128,0.000647870670923208,889.75,54404.916666666664,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,True,0.0
335,5,0.10692234417960207,0.0011980499391994594,808.8,364609.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.01800999999999675
336,3,0.07362725783522044,0.00042950854924602864,953.0,112441.0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,2,0,False,0.1552199999999999
337,2,0.0413879327141651,0.00014699604111669258,1380.0,242.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0.19276000000000693
338,11,0.047414785643011916,0.0005362047467275954,1007.4545454545455,209454.07272727272,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,False,-0.0195500000000024
339,8,0.07220866889653829,0.0022680445498166136,677.875,74908.69642857143,3,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,1,3,1,0,False,0.017989999999997508
340,6,0.08974872449900052,0.0023429039195484273,1082.3333333333333,187227.86666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,True,0.13537000000000177
341,9,0.06942700477967087,0.0006213380696217783,1003.7777777777778,132324.19444444444,1,0,0,4,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,True,0.0
342,3,0.1325835480216204,0.015157078223965564,771.0,1843.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,0.25507000000000346
343,13,0.054264442124090095,0.0003802244554334775,975.9230769230769,53219.41025641026,2,0,0,1,0,1,2,1,0,0,0,0,1,1,0,0,0,0,2,1,0,False,0.04049999999999443
344,4,0.1990667824900955,0.0466821859516563,293.5,129531.66666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False,0.31230999999999653
345,10,0.07166195795717781,0.0006391182976894532,556.0,196591.77777777778,0,0,0,2,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,2,0,False,0.35219000000000733
346,6,0.06771656455442258,0.00024765197425373687,498.0,148244.4,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,False,0.0
347,7,0.08345858964485968,0.00020415194263573877,599.0,52143.0,2,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,1,True,0.0
348,5,0.0728940702734299,0.0005820103155619675,1029.0,36834.5,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,True,-0.1323500000000024
349,7,0.05104349332120976,0.00047852303568513346,938.4285714285714,288154.95238095237,2,0,0,6,0,0,1,0,2,1,0,0,0,0,0,0,0,0,2,1,0,False,0.04137000000000057
350,5,0.0470584096469009,0.0002877578469901574,1289.0,27644.0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,False,0.4861399999999989
351,10,0.051096263341343554,0.00036073415326132754,847.5,262894.05555555556,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,False,-0.11715999999999838
352,8,0.052658729514407566,0.00044376024092129026,800.875,99319.55357142857,1,0,0,0,0,0,0,1,2,2,0,0,0,1,0,0,0,1,1,1,0,False,-0.0024999999999977263
353,14,0.06688339101309161,0.0002888709553554633,503.0,104852.46153846153,2,0,0,4,0,0,0,4,1,1,0,0,1,0,0,4,0,0,2,1,0,False,0.0
354,6,0.06625253476506966,0.0012695465284402224,904.8333333333334,44032.96666666667,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,2,1,True,0.0
355,11,0.06250381321823811,0.0005380788253299292,591.4545454545455,84089.07272727272,1,0,0,1,0,1,0,1,4,0,0,0,0,0,0,0,0,1,1,1,0,True,0.19147999999999854
356,4,0.06625478989413522,0.00012103568331132187,937.0,44960.666666666664,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.4890099999999933
357,17,0.05781317852853942,0.0006055747735711872,581.3529411764706,295473.36764705885,1,0,0,2,0,0,0,2,5,0,0,0,0,0,0,0,0,0,1,1,1,False,0.42462000000000444
358,5,0.04729546881427118,0.00041103939933087477,1283.8,78102.2,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,False,-0.45155000000000456
359,12,0.0669856772242789,0.0006024449673355945,724.9166666666666,216256.62878787878,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,False,-0.2836899999999929
360,6,0.052595924169932085,0.0004736005577710612,1065.8333333333333,48546.166666666664,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,False,0.0
361,8,0.10303955315970643,0.0005603060692230161,784.75,126476.78571428571,0,0,0,1,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,2,0,True,-0.3592000000000013
362,9,0.06709610337752184,0.0020978058427925847,258.77777777777777,78813.94444444444,0,0,0,2,0,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,True,-0.4500200000000021
363,4,0.0685651696217878,0.00022074150229544864,644.0,144193.33333333334,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,False,-0.3078299999999956
364,6,0.0630024427558038,0.0010605071134201995,676.1666666666666,43850.166666666664,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,False,0.8331499999999963
365,5,0.07514017882271438,0.0005934735172659356,759.2,283020.7,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,False,-0.1452200000000019
366,4,0.05253864389166721,0.0002784039096197861,878.25,341504.9166666667,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,-0.21916000000000224
367,7,0.04078639314399528,0.00037680215058017694,884.1428571428571,83701.80952380953,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0
368,3,0.06984405331485932,9.342547237856283e-05,1088.0,115267.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0
369,4,0.1281783789049815,0.0010647106594006519,520.5,102691.66666666667,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,True,-0.03913000000000011
370,1,0.044459418501439675,0.0,1212.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.2121800000000036
371,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.5308100000000024
372,1,0.05959223658288411,0.0,120.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.25271000000000043
373,3,0.08638136577832622,0.00016629168477622547,712.0,91.0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,False,0.4200799999999987
374,6,0.08180796403339756,0.0014589054824893472,855.3333333333334,161762.66666666666,2,0,0,2,0,1,0,4,2,0,0,0,1,0,0,0,0,0,2,1,0,False,0.008799999999993702
375,4,0.06722021064709575,0.0014987854159825974,850.75,1144.9166666666667,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,True,0.0
376,4,0.08536700872464333,0.0003055906863956327,284.25,239405.58333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,True,0.1664700000000039
377,7,0.08556359154689998,0.00039874455910801957,783.8571428571429,90291.14285714287,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,False,-0.24213999999999913
378,5,0.0675450845402784,0.00034112035589297984,983.8,50892.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.5786099999999976
379,7,0.06804858398513007,0.0007659796239926029,838.8571428571429,274007.8095238095,1,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,False,0.10065999999999775
380,5,0.06270431469333852,0.0003973718810995858,1088.2,74182.2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,0.018820000000005166
381,4,0.07907384555432877,0.0004400875412608875,671.75,98140.91666666667,1,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,1,0,0,False,0.0
382,9,0.07378932644406437,0.00043326361201349883,1065.2222222222222,38119.944444444445,1,0,0,1,0,0,0,2,3,1,0,0,1,0,0,0,0,0,1,0,0,True,0.0
383,4,0.06447616960013855,0.0003264035873691221,1179.5,4039.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,True,0.08924000000000376
384,3,0.05563944635679389,0.0005476833100422668,929.3333333333334,76177.33333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.06195999999999202
385,2,0.061643501980905374,2.1799922719748186e-07,647.5,40.5,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,False,0.4462299999999999
386,4,0.05786368015414258,0.0011649569872856705,1187.75,6116.916666666667,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,False,0.03122000000000469
387,7,0.04560760135709801,0.00017028256339620892,1056.2857142857142,32008.571428571428,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,False,-0.07117999999999824
388,3,0.07106272506188073,0.0006469376375750981,994.6666666666666,37444.333333333336,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,False,0.0
389,8,0.05880406897447554,0.00022952914863748268,1102.125,114582.69642857143,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,True,0.0
390,12,0.06838588686107683,0.0005329168045805375,741.5,67847.90909090909,6,0,0,1,1,0,0,1,2,0,0,0,1,0,0,0,1,3,6,1,0,True,-0.24649000000000143
391,3,0.07269904671184141,0.0003194402062996549,761.6666666666666,217562.33333333334,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,-0.15250999999999948
392,13,0.046488201997392085,0.00015058752539430997,677.3076923076923,97648.39743589744,4,0,0,1,0,2,0,0,3,0,0,0,2,0,0,0,0,2,4,4,1,False,-0.4424800000000033
393,8,0.05478847340390985,0.0005063680819217658,647.125,246013.55357142858,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,False,0.028320000000007894
394,10,0.06487005044272694,0.00022977662592657273,791.8,78872.62222222223,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,-0.555330000000005
395,10,0.0506843865688121,0.0004563825100035357,886.2,128374.17777777778,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,False,0.0
396,10,0.06169302461518476,0.0002299592667584066,1206.5,53497.833333333336,2,0,0,0,0,0,0,2,2,0,0,0,3,0,0,0,0,1,2,0,0,True,-0.9410799999999995
397,6,0.035357266567080166,0.00014103249020010807,319.3333333333333,184531.8666666667,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0.29214999999999947
398,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.26698999999999984
399,8,0.051826248619861015,0.0002755085455716478,992.875,78862.69642857143,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,False,0.39480999999999966
400,10,0.05263254746595657,0.00014833589239728734,830.2,121671.28888888888,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,False,0.5639800000000008
401,6,0.04020895123869729,0.0001584695310445135,1028.0,62080.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,-0.17798000000000513
402,13,0.042905877435331224,0.000659800226006299,562.9230769230769,163323.91025641025,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,False,0.0
403,4,0.07062387694572536,0.00023219151051062347,1011.0,10882.666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,True,0.0
404,1,0.05397696520967288,0.0,1062.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,-0.030870000000000175
405,6,0.06792854668658396,0.0005330082327965307,707.6666666666666,156133.46666666667,1,0,0,2,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,0,0,False,0.08493000000000706
406,8,0.0641764629473274,0.001777411648264012,798.875,719.2678571428571,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,False,-0.25494000000000483
407,6,0.04458976496142827,0.0010072810407778681,654.1666666666666,103066.56666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,0.41143000000000285
408,5,0.033407481977008505,0.00011435913353378725,1133.8,56140.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0.05084999999999695
409,5,0.0573233963326189,0.001355084417781708,983.6,278894.3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,False,0.0
410,11,0.04579921118045427,0.0002873256697536789,990.8181818181819,129957.16363636364,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,True,0.0
411,6,0.057566228630396975,6.050303643626483e-05,732.5,98270.7,2,0,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,1,2,0,1,True,-0.02098999999999762
412,6,0.04044528876476658,5.3887972625033194e-05,890.8333333333334,37489.36666666667,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,False,-0.13038000000000238
413,8,0.06846673323807667,0.0013742217196372356,883.375,178271.125,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,False,-0.10393999999999437
414,10,0.043027591955142774,0.00018273534186125648,869.4,257454.7111111111,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0.03858999999999213
415,6,0.03981700980710528,0.00012470550223103472,879.1666666666666,149927.36666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,-0.221119999999992
416,4,0.044079880279708175,0.0001154815040343149,759.5,193644.33333333334,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,False,0.0
417,4,0.09223590634539196,0.0012449857524522328,808.25,144102.91666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,True,0.2739599999999953
418,4,0.08258305189322596,4.947902064179914e-05,557.75,132558.91666666666,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,True,0.22415000000000163
419,3,0.04040108823508187,0.0005608422451866574,960.3333333333334,119254.33333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,-0.008699999999997488
420,2,0.0757615119828538,0.0005263973176201488,482.0,412232.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,-0.14352999999999838
421,7,0.051082152676619134,0.0005933308154909973,797.7142857142857,55183.90476190476,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,1,False,0.047789999999992006
422,8,0.07179800989370223,0.0030470370235818668,791.5,206414.2857142857,2,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,False,0.0397000000000034
423,6,0.054540747476059546,0.0006270008051288145,958.5,93396.3,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,2,0,1,False,-0.2588699999999946
424,1,0.042643588577861484,0.0,1000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0.32502999999999815
425,7,0.049932810040298516,0.00029717881198793034,701.0,6566.0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,True,0.35367000000000104
426,4,0.05653834080232079,0.00017171485739030803,714.5,175875.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,-0.6286600000000035
427,3,0.06110678126330526,0.00046108844838170374,439.0,345981.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,-0.2752700000000061
428,9,0.0670609233640993,0.0016232506443528056,945.8888888888889,81190.61111111111,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,False,0.025580000000005043
429,4,0.06451608538459873,0.0004453501901449993,1076.25,57442.916666666664,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,0.3265299999999982
430,1,0.06896365092766989,0.0,1224.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0
431,3,0.0693118428553903,0.00026790453136014394,770.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,0.0
432,4,0.08953854647009157,0.0006479925527864452,829.0,3196.6666666666665,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,True,0.08626000000000289
433,9,0.05055217586879599,0.0001471251579680179,799.6666666666666,14004.25,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,2,0,0,0,1,0,False,-0.23512999999999806
434,13,0.056295307277641496,0.00017954626235146463,561.5384615384615,233537.60256410256,3,0,0,1,0,1,0,2,1,0,0,0,0,2,1,3,0,0,3,0,0,False,-0.09252000000000749
435,6,0.06373310457304092,0.00038984926710373664,890.6666666666666,68822.26666666666,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,False,-0.07906999999999442
436,4,0.048561949297482185,0.0002817955644646689,982.5,76601.0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,False,-0.25408999999999793
437,7,0.06131799020835847,0.0006168070771799227,935.8571428571429,51100.47619047619,0,0,0,1,2,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,1,False,0.0
438,6,0.06250360820650487,6.55698245952775e-05,1183.8333333333333,15514.966666666667,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,True,0.0
439,8,0.05355277543244354,0.000637001978985284,650.0,69894.57142857143,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,True,0.26938999999999425
440,5,0.05853954233508692,0.001800278983711304,798.0,230974.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,False,0.3680999999999983
441,6,0.05531966905529937,0.00057074748645235,939.1666666666666,69526.16666666667,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,False,0.003540000000000987
442,11,0.058582348784985666,0.0020028543691291306,853.2727272727273,62394.818181818184,1,0,0,1,1,0,0,1,2,0,0,0,1,0,0,0,1,5,1,0,0,False,0.021129999999999427
443,10,0.042765365547401006,0.0001957300730048982,780.7,116752.0111111111,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,False,0.14332000000000278
444,6,0.07693011986462008,0.00045797471399072797,752.3333333333334,109191.06666666667,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,False,0.0
445,4,0.08731002792751835,0.0008324706126695416,728.5,257467.66666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,-0.17828000000000088
446,9,0.07063455122330227,6.677087570314529e-05,752.2222222222222,3522.9444444444443,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,True,0.11289000000000016
447,2,0.06825734450434066,0.00019662838976126101,748.0,18.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,False,-0.11583000000000254
448,24,0.027071696867355114,0.00022141799030939862,814.25,233311.5,1,0,0,2,0,1,0,1,2,0,0,0,1,0,0,0,0,0,1,8,1,False,-0.43167999999999296
