,tweet_count,rt_avg,rt_var,time_avg,time_var,tag_obama_sum,tag_criminal_sum,tag_thanks_sum,tag_america_sum,tag_china_sum,tag_money_sum,tag_president_sum,tag_democrat_sum,tag_trump_sum,tag_vote_sum,tag_jobs_sum,is_weekend,prev_day_approval,approve_estimate
305,18,25111.61111111111,84200427.89869282,12:30:44.722222,169052.4765949528,1,0,0,4,0,3,1,4,1,0,0,False,38.42519,41.888529999999996
306,11,22717.272727272728,36848286.21818182,13:53:22.181818,222460.21048989898,2,0,0,2,0,0,1,0,1,0,0,True,38.44119,42.16323
307,10,23729.5,81730518.5,14:22:58.200000,256392.82517283948,0,0,0,0,0,0,0,1,0,0,0,True,38.39222,42.16323
308,20,20946.45,39359088.260526314,13:49:00.700000,91007.3255,1,0,0,2,1,0,0,8,0,7,0,False,38.3837,42.20303
309,17,21595.176470588234,42946545.40441177,14:06:46,132478.04274305556,1,0,0,2,0,0,0,2,2,0,0,False,38.24538,42.113820000000004
310,13,18930.923076923078,56302792.41025638,09:54:55.230769,195826.98449786325,1,0,0,1,0,4,0,3,3,0,0,False,38.42575,42.08572
311,11,19586.454545454544,35317891.67272727,14:17:05.181818,39509.7836010101,0,0,0,0,0,0,0,0,3,0,0,False,38.16322,42.45143
312,6,21215.666666666668,68927739.86666667,15:40:03.833333,36913.18649074074,0,0,0,1,1,0,0,3,0,0,0,False,38.00967,42.237109999999994
313,11,21624.81818181818,70494880.56363638,17:30:27.909091,32679.259358585863,1,0,0,0,0,0,0,3,1,0,0,True,37.90633,42.52533
314,8,24739.875,126669179.55357143,10:15:58.875000,187120.77527281744,1,0,0,1,0,0,0,0,1,0,0,True,37.89624,42.50179
315,7,14121.42857142857,53656275.61904762,18:56:07.571429,21380.916375661378,0,0,0,1,2,0,0,0,0,0,1,False,37.860929999999996,42.50179
316,13,17668.923076923078,90828519.74358974,16:18:27.538462,29275.495584045584,0,0,0,1,0,1,0,1,0,0,0,False,37.90712,42.47837
317,3,37034.0,582640897.0,16:25:08.666667,149020.1234259259,1,0,0,0,0,0,0,1,0,1,0,False,37.84785,42.49492
318,13,20529.923076923078,29066557.076923072,12:46:00.615385,114998.18071937321,0,0,0,0,1,0,1,5,1,3,0,False,37.27071,41.92131
319,3,21840.333333333332,16584297.333333328,08:24:31.333333,130551.36453703704,1,0,0,0,0,0,0,1,1,0,0,False,37.28476,42.24026
320,3,33814.666666666664,2759490.3333333367,16:45:01.666667,96281.71453703703,0,0,0,1,0,0,1,0,1,0,0,True,37.26849,42.360490000000006
321,13,21151.23076923077,84260881.52564104,16:02:07.461538,96304.33646367522,0,0,0,1,0,2,1,0,2,0,0,True,37.12042,42.20935
322,23,20014.0,46234087.27272727,12:17:21.043478,172555.29374945106,4,0,0,3,2,0,1,1,1,1,0,False,37.07095,42.22135
323,4,21511.5,66278973.666666664,09:35:34.500000,212976.65675925926,0,0,0,0,0,0,0,0,0,0,0,False,37.178779999999996,42.04987
324,9,16058.222222222223,4282842.944444442,10:39:25.111111,124188.83586419755,0,0,0,0,5,0,0,0,1,0,0,False,36.66145,42.34926
325,10,21938.4,75732772.26666668,15:30:08.300000,115115.06864506174,0,0,0,3,3,0,0,1,0,1,0,False,37.07505,42.210190000000004
326,12,20952.666666666668,36163632.96969697,14:07:23.916667,50177.79598274411,0,0,0,0,4,1,0,2,1,1,0,False,36.45856,42.37833
327,1,17277.0,0.0,20:15:38,-1.0,0,0,0,0,0,0,0,0,0,0,0,True,36.40314,42.541059999999995
328,10,15503.8,76814219.95555556,06:35:10,107811.14339506172,0,0,0,0,0,0,1,0,3,0,0,True,37.00387,42.44656
329,11,19343.0,53627822.0,09:03:39.363636,196448.57779292928,0,0,0,0,0,1,0,0,1,0,0,False,37.21277,42.565129999999996
330,14,16624.071428571428,28615175.609890107,16:05:50.428571,157933.67956043954,1,0,0,0,1,0,0,1,1,0,0,False,37.10143,42.449909999999996
331,15,24294.6,49087378.68571428,12:36:16.533333,119237.89884391535,2,0,0,1,0,0,1,0,1,1,1,False,37.20605,42.50261
332,9,20554.444444444445,70684913.77777779,11:35:40.333333,117510.50763888887,4,0,1,1,2,0,0,2,0,1,0,False,37.0453,42.750890000000005
333,10,24245.3,98389397.78888889,14:28:37.700000,188758.99821296294,2,0,0,1,0,0,0,0,1,1,1,False,37.14611,42.535270000000004
334,9,22224.11111111111,54601621.36111111,16:19:35.666667,55108.62875,1,0,1,0,0,0,0,0,1,1,0,True,37.25974,42.907140000000005
335,3,26804.333333333332,271110844.3333334,22:10:09,31705.60777777778,0,0,0,0,0,0,0,0,0,0,0,True,37.3656,42.88264
336,5,27334.6,299524899.8,18:06:10,109481.54597222223,0,0,0,0,0,0,0,1,0,2,0,False,37.3656,42.88264
337,10,24711.1,66388722.54444444,12:20:02.500000,196067.441558642,0,0,0,2,0,0,0,0,0,0,0,False,37.38361,42.88264
338,13,27616.923076923078,136343901.0769231,16:35:36.384615,159128.7086360399,1,0,0,6,0,0,1,0,2,0,0,False,37.53883,42.87212
339,3,17144.0,7047921.0,08:51:54.333333,339655.5834259259,0,0,0,0,0,0,0,0,0,0,0,False,37.731590000000004,42.401709999999994
340,7,26635.428571428572,301070295.95238096,14:27:05.571429,159117.9149867725,1,0,0,0,0,1,0,0,1,0,0,False,37.71204,42.76637
341,8,21286.25,181159084.78571424,16:18:40.625000,116999.91491567461,0,0,0,0,0,0,0,0,1,0,0,True,37.73003,42.48425
342,11,17602.18181818182,48845782.96363636,09:13:28.636364,223149.6420151515,0,0,0,1,0,0,0,1,0,1,0,True,37.8654,42.45884
343,4,13122.25,102890036.91666667,20:10:19.750000,4241.242476851851,0,0,0,1,0,0,0,0,0,0,0,False,37.8654,42.45884
344,9,23444.555555555555,50849230.027777776,16:31:15.555555,55955.44854938271,1,0,0,2,0,0,0,2,0,0,0,False,38.120470000000005,42.42001
345,5,17373.0,12429221.0,20:55:49.600000,11434.94036111111,0,0,0,2,0,0,0,0,0,0,0,False,38.16097,42.01041
346,14,24268.0,112079170.46153845,15:43:11.928571,105679.05621642247,0,0,0,2,1,0,0,0,0,1,0,False,38.473279999999995,41.758559999999996
347,9,21991.555555555555,25728196.027777776,13:37:26.111111,64556.60975308642,0,0,0,2,0,1,0,0,0,1,0,False,38.82547,41.8031
348,6,19483.5,16031342.699999997,15:15:35,46954.59111111111,0,0,0,3,0,0,0,0,1,0,0,True,38.82547,42.16344
349,9,22539.222222222223,31884571.194444433,13:30:00.111111,205764.6345447531,0,0,0,0,0,0,0,0,0,0,0,True,38.82547,42.16344
350,12,33271.916666666664,120485541.5378788,16:30:19.250000,80666.5421780303,0,0,0,0,1,0,0,1,0,5,0,False,38.69312,42.16344
351,2,22296.5,10871784.5,12:45:01,80.22222222222223,0,0,0,0,0,0,0,0,0,0,0,False,38.73449,42.04834
352,14,25112.785714285714,122180355.56593408,11:54:45.142857,78788.02892551893,0,0,0,0,0,1,0,4,2,2,0,False,39.22063,41.9674
353,35,15382.942857142858,36395869.05546218,13:03:34.228571,144666.82078571428,0,0,0,2,0,1,0,1,0,16,0,False,39.10347,41.81629
354,17,18604.176470588234,52099271.029411756,13:59:07.941176,161752.63265522875,0,0,0,4,0,0,0,1,0,11,1,False,39.100970000000004,41.86553
355,31,18795.387096774193,82510316.91182795,14:34:39.161290,104252.7104832736,0,0,0,7,0,0,0,2,1,7,0,True,39.100970000000004,42.226890000000004
356,21,16238.666666666666,73554423.33333336,14:16:31.142857,197373.15348015874,1,0,0,2,0,1,0,0,0,8,0,True,39.100970000000004,42.12493
357,10,20958.8,283210662.8444445,16:11:32.500000,236135.96606481483,0,0,0,3,0,0,0,1,0,4,1,False,39.29245,42.108959999999996
358,12,17910.333333333332,61145637.878787875,12:25:42.166667,286476.428526936,1,0,0,3,1,0,0,0,0,3,0,False,39.781459999999996,41.9981
359,15,21818.533333333333,98512364.6952381,15:23:06.200000,25381.041714285715,3,0,0,0,0,0,0,3,1,3,0,False,40.20608,42.00508
360,24,14489.5,127585091.65217389,06:22:16.375000,142929.1234012681,0,0,0,0,0,0,0,1,0,6,0,False,39.754529999999995,42.2276
361,7,40140.71428571428,702602847.2380953,11:38:01.714286,97604.13645502646,0,0,0,0,0,0,0,0,0,0,0,False,39.47084,42.3738
362,4,24450.75,59942238.25,10:25:22,206127.64481481482,0,0,0,0,0,1,0,0,0,0,0,True,39.47084,42.44081
363,16,16076.0,35535460.4,14:59:34.250000,84083.66649999999,0,0,0,4,0,0,0,1,2,1,0,True,39.11164,42.446259999999995
364,11,24614.454545454544,81954802.07272728,16:27:19.454545,60116.159186868696,0,0,0,2,0,0,0,1,0,2,0,False,38.66162,42.39629
365,18,17812.38888888889,146750074.95751634,17:17:53.722222,112285.67943809004,0,0,0,2,1,0,0,2,2,2,0,False,38.353790000000004,42.76526
366,7,24298.714285714286,52999603.90476189,15:26:19.428571,74747.27785714285,0,0,0,1,0,0,0,1,0,2,0,False,39.18694,42.80265
367,15,19580.8,333243805.4571429,10:26:26.666667,238965.46907407406,1,0,0,2,0,1,0,2,0,2,0,False,39.04172,43.0744
368,14,20660.85714285714,113540280.74725273,15:47:17.285714,98609.52040293042,0,0,0,5,0,0,0,1,1,2,0,False,38.822559999999996,43.10784
369,6,31925.833333333332,124650763.36666664,14:00:29.333333,336701.7564074074,0,1,0,0,0,0,0,1,0,1,0,True,38.822559999999996,42.6729
370,12,17321.916666666668,34251594.446969695,11:19:19,173591.43797979798,0,0,0,2,0,0,0,1,0,3,0,True,38.822559999999996,42.26097
371,11,20910.636363636364,49283674.454545446,10:23:51,273448.64516666665,0,0,0,2,0,0,0,0,0,2,0,False,38.783429999999996,42.212070000000004
372,14,18955.35714285714,88103971.47802196,15:52:13.071429,118344.12839590965,1,0,0,0,0,0,0,5,0,1,0,False,38.99561,42.59281
373,23,16462.043478260868,85182102.86166008,13:33:51.739130,138294.0251064998,2,0,0,3,0,0,0,2,2,3,0,False,39.52642,42.622279999999996
374,19,19521.947368421053,82359472.38596493,15:02:22.210526,88653.19227095516,1,0,0,4,0,1,0,0,2,0,0,False,39.77913,41.9318
375,9,16692.555555555555,56812520.527777776,16:19:38.222222,90299.77484567903,0,0,0,1,0,0,0,1,0,0,0,False,40.19921,42.02434
376,11,14651.363636363636,52334846.25454545,14:15:00.909091,214400.27058080808,0,0,0,0,0,0,0,0,0,0,0,True,40.208009999999994,41.77902
377,11,15848.727272727272,31476940.418181825,14:27:08.272727,187841.5211161616,0,0,0,2,0,0,0,0,0,1,0,True,40.208009999999994,41.79047
378,12,14835.75,31260320.75,17:37:20.500000,38877.02532828283,0,0,0,0,0,0,0,0,1,1,0,False,40.37448,41.773590000000006
379,11,11751.09090909091,29114368.090909086,10:38:06,286112.5952222222,0,0,0,1,0,0,0,0,2,1,0,False,40.13234,41.82181
380,23,8122.391304347826,37267727.52173913,13:26:27.652174,153575.43786890645,0,0,0,0,0,0,0,1,1,2,0,False,40.71095,41.70533
381,18,12390.277777777777,37356619.97712417,15:52:17.944445,97565.57455791577,0,0,0,0,0,0,0,0,1,1,0,False,40.811609999999995,42.03722
382,8,13679.0,13742989.428571431,18:38:57.500000,32855.113333333335,0,0,0,3,0,0,0,0,0,0,0,False,40.83043,42.4774
383,5,27673.8,507052954.7,07:16:49,259795.54472222223,0,0,0,0,0,0,1,1,0,2,0,True,40.83043,42.32673
384,6,31873.666666666668,291320268.26666665,16:09:06.166667,159557.5411574074,0,0,0,2,0,0,0,0,0,3,0,True,40.83043,42.377320000000005
385,10,24953.6,234075818.04444447,12:02:44.200000,174451.98332098767,0,0,0,0,0,0,0,0,2,2,0,False,40.91967,42.172309999999996
386,12,22164.25,79816212.56818181,14:20:48.416667,180928.24204335018,0,0,0,2,0,0,0,2,0,1,0,False,40.981629999999996,42.12016
387,16,14665.625,23805758.516666666,09:25:42.312500,117190.41398958334,0,0,0,1,0,1,0,1,0,0,0,False,41.427859999999995,41.87678
388,11,17895.636363636364,105931959.45454547,12:57:41.636364,242243.89412626263,0,0,0,2,0,0,0,1,1,1,0,False,41.45908,41.82192
389,5,16018.4,96585944.80000001,11:01:45.600000,1499.924111111111,0,0,0,0,0,0,0,0,0,0,0,False,41.3879,41.77248
390,6,32662.166666666668,178067698.1666667,09:42:29.500000,292881.56641666667,1,0,0,0,0,0,0,2,0,1,0,True,41.3879,41.51086
391,3,33452.666666666664,307365089.3333334,13:52:37,486423.3877777778,0,0,0,0,0,0,0,0,0,0,0,True,41.3879,41.51086
392,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,41.14141,41.47449
393,1,84180.0,0.0,22:46:17,-1.0,0,0,0,1,0,0,0,1,0,1,0,False,40.9889,41.3852
394,14,17940.428571428572,69884400.10989012,15:36:27.142857,149301.12191697193,0,0,0,2,1,0,0,1,4,0,0,False,40.54642,41.373059999999995
395,15,15995.066666666668,57794790.06666667,12:32:30.733333,187596.91172486774,0,0,0,0,0,0,0,3,2,0,0,False,40.574740000000006,41.39958
396,10,10349.8,18005603.066666666,19:56:06.700000,44219.510311728394,0,0,0,0,0,0,0,0,1,0,0,False,40.01941,41.29663
397,3,17447.333333333332,1342646.333333332,21:28:20.666667,4843.838981481481,0,0,0,1,0,0,0,0,1,0,0,True,40.01941,41.2412
398,10,15155.6,23766015.377777778,06:43:54.200000,163295.4777037037,0,0,0,1,0,0,0,0,2,0,0,True,39.07833,40.61161
399,25,13379.04,44860502.70666667,15:02:20.120000,134858.55803981482,1,0,0,5,0,0,0,2,3,2,0,False,39.37048,40.48059
400,14,15887.5,25665709.961538468,14:49:30.928571,121759.0266437729,1,0,0,2,0,1,1,2,0,1,0,False,39.63747,40.45973
401,9,19704.222222222223,40108641.69444445,12:29:26.555555,225833.77466049383,1,0,0,0,0,0,1,1,2,0,0,False,40.03228,40.345240000000004
402,12,16198.833333333334,13925070.878787877,14:40:33.916667,119418.72593223906,0,0,0,0,2,0,0,1,0,0,0,False,40.59626,40.37808
403,30,9285.4,67204475.35172413,11:53:44.866667,80238.0982707535,2,0,0,3,0,0,1,0,0,0,0,False,40.418279999999996,40.14128
404,9,15824.444444444445,45529801.52777777,14:48:45.777778,228636.51477623457,2,0,0,0,0,0,0,2,1,0,0,True,40.418279999999996,40.157109999999996
405,15,15809.533333333333,43261597.69523809,13:30:05.466667,355356.6097962963,1,0,0,1,0,0,0,2,2,0,0,True,40.418279999999996,40.157109999999996
406,30,8006.533333333334,60502703.56781609,12:00:19.566667,143863.91855715198,0,0,0,1,0,0,0,0,2,0,0,False,40.387409999999996,39.9229
407,17,18295.70588235294,94335600.22058822,13:33:53.235294,17192.401303104572,1,0,0,0,1,0,1,2,2,0,0,False,40.47234,39.86902
408,13,16375.0,23377820.666666668,10:44:55.923077,220442.32641025638,0,0,0,0,0,0,1,2,1,0,0,False,40.2174,39.879290000000005
409,11,17478.454545454544,20577198.872727275,14:23:04.454545,58566.85046464647,0,0,0,1,0,0,0,0,1,0,0,False,40.62883,39.996320000000004
410,23,19014.695652173912,92645691.40316203,15:06:19.782609,79197.87893829601,1,0,0,0,0,0,1,3,3,0,0,False,40.67968,39.953379999999996
411,18,19394.5,52648549.558823526,10:39:30.444445,128680.43356935367,2,0,0,2,1,0,1,0,6,0,0,True,40.67968,40.57383
412,9,21130.777777777777,49529701.94444445,09:35:29,238739.1486111111,0,0,0,1,1,0,0,0,3,0,0,True,40.67968,40.57383
413,9,21258.0,45151510.75,10:58:28.444445,209742.74966049384,1,0,0,2,0,0,1,0,0,0,0,False,40.65869,40.32932
414,8,25392.25,190091087.92857143,14:23:08.750000,162071.33878968254,0,0,0,0,0,0,1,0,1,0,0,False,40.52831,40.182829999999996
415,15,21325.2,57888783.74285715,13:22:48,196456.47357142856,1,0,0,2,0,0,1,0,1,0,0,False,40.42437,39.89795
416,12,17518.416666666668,25291545.174242422,20:47:51.166667,18596.19680976431,0,0,0,1,0,0,0,0,0,0,0,False,40.462959999999995,40.055440000000004
417,15,16789.266666666666,44991236.352380976,15:40:38,54264.61591269841,1,0,0,4,0,0,1,1,2,1,0,False,40.24184,40.05969
418,10,24799.4,81399108.04444443,04:58:57.700000,132389.6704969136,4,0,0,1,0,0,0,2,3,0,0,True,40.24184,40.25376
419,17,19102.058823529413,79678949.30882353,11:41:22.764706,199508.46751838233,2,0,0,2,0,0,0,0,3,0,1,True,40.5158,40.25376
420,4,23652.25,63450936.91666668,14:56:02.500000,289810.89416666667,0,0,0,1,0,0,0,0,1,0,0,False,40.73995,40.25376
421,18,20558.722222222223,42945411.85947711,10:53:54.833333,115736.06899509804,0,0,0,1,0,0,1,0,4,0,0,False,40.73125,41.50489
422,24,21684.75,80498030.28260867,11:36:46.791667,211916.05886423108,4,0,0,2,4,2,0,0,3,0,0,False,40.587720000000004,41.44618
423,10,20134.2,25265467.51111111,12:17:37,106703.66623456789,0,0,0,0,0,0,0,0,5,1,0,False,40.63551,41.37738
424,10,21922.5,79406345.6111111,15:32:15.300000,135560.29000308644,0,0,0,0,0,0,0,0,0,2,0,False,40.67521,41.86845
425,8,33516.375,128282400.83928572,13:24:42.125000,123013.08844742063,3,0,0,0,0,0,0,0,1,0,0,True,40.416340000000005,41.886520000000004
426,13,22201.153846153848,85420116.47435899,09:21:15.846154,185476.4372150997,1,0,0,2,0,0,1,0,1,0,0,True,40.74137,41.46597
427,13,22004.30769230769,138480893.06410256,12:39:07.615385,111133.36173789174,2,0,0,0,2,0,1,0,1,0,0,False,41.095040000000004,41.46597
428,13,17241.23076923077,150349445.85897437,10:36:10.692307,261247.51381410254,1,0,0,1,0,0,0,1,1,1,0,False,40.46638,42.089690000000004
429,13,18382.23076923077,56999323.02564103,14:16:17.692307,176452.2895548433,1,0,0,2,0,0,0,1,0,0,0,False,40.191109999999995,42.12536
430,13,18592.53846153846,26018660.269230768,10:18:12.153846,125999.23147435897,1,0,0,0,0,0,0,0,0,2,0,False,40.21669,41.77507
431,9,22857.777777777777,27030074.194444448,14:53:20.111111,53035.73051697531,0,0,0,0,1,1,0,2,0,0,0,False,40.54322,42.2604
432,6,23545.833333333332,19538606.166666664,11:45:37.500000,1176.965861111111,0,0,0,1,0,0,0,1,0,0,0,True,40.54322,41.97367
433,15,21499.6,128998317.4,12:43:41.600000,174470.74737301588,0,0,0,0,1,0,0,0,1,0,0,True,40.54322,41.97367
434,18,18835.555555555555,37800935.90849673,11:24:31.444445,184430.18536673926,1,0,0,5,0,1,0,0,1,1,1,False,40.62948,41.97367
435,17,23303.29411764706,66417865.47058824,12:32:20.764706,286390.73671977123,1,0,0,4,0,1,0,0,4,0,0,False,40.39435,42.11238
436,17,14855.764705882353,50557271.0661765,14:14:01.882353,14716.172704248367,0,0,0,0,0,0,1,1,0,0,0,False,40.301829999999995,42.05485
437,17,18171.235294117647,27251069.69117648,09:14:13.235294,107246.15970588235,3,0,0,1,0,0,0,4,4,1,0,False,40.22276,42.20527
438,14,19054.64285714286,79356464.55494508,17:01:07.357143,24603.77130799756,1,0,0,1,0,0,0,0,1,1,0,False,39.96867,41.81873
439,5,24275.0,32730138.499999996,10:38:36.400000,87501.82508333333,0,0,0,0,0,0,1,0,3,0,0,True,39.96867,41.9125
440,9,23223.333333333332,126351758.99999994,15:03:21.888889,28714.2006558642,0,0,0,2,0,0,0,0,1,0,0,True,39.96867,41.9125
441,8,28254.5,66633380.28571428,17:29:49.500000,109254.77436507937,0,0,0,1,0,1,0,1,1,0,0,False,40.23806,41.9125
442,6,24206.5,114082608.3,17:30:33.333333,39539.870740740735,2,0,0,0,0,0,0,3,2,1,0,False,40.606159999999996,41.91957
443,10,21451.2,57246387.95555555,10:01:23.800000,170987.78227160493,0,0,0,0,1,0,1,0,0,1,0,False,40.6097,41.712140000000005
444,4,22318.75,112199399.58333333,13:11:42.250000,56771.37358796296,0,0,0,1,0,0,0,0,0,2,0,False,40.630829999999996,41.45063
445,10,19313.0,55035207.777777776,18:20:24,39591.24129629629,1,0,0,1,0,0,0,4,1,2,0,False,40.77415,41.46711
446,13,20574.0,36657899.666666664,12:35:39.923077,211051.75381766382,2,0,0,1,0,0,0,1,1,1,0,True,40.77415,41.43453
447,26,14351.73076923077,76344412.4446154,08:58:12.153846,218906.5735931624,2,0,0,4,1,2,0,0,3,2,0,True,40.59587,41.43453
448,10,15856.6,16043014.26666666,18:28:17.900000,171691.07163271605,0,0,0,0,0,0,0,0,2,1,1,False,40.70876,41.43453
449,13,18400.69230769231,67354134.23076923,13:08:30.076923,172063.30117877494,1,0,0,2,0,0,2,0,2,2,0,False,40.592929999999996,41.43415
450,14,17186.85714285714,30671356.43956044,14:03:51.214286,139641.83052045177,3,0,0,2,0,0,0,2,4,0,0,False,40.16125,41.299
451,19,16903.21052631579,62696740.39766082,13:10:18.157895,119426.64596491227,0,0,0,3,0,1,0,3,3,1,0,False,40.21317,41.41338
452,14,14364.57142857143,35464379.34065934,20:22:25.500000,53248.00956196582,0,0,0,0,0,0,0,1,0,3,0,False,40.28197,41.30453
453,18,22326.055555555555,52495162.99673202,15:37:55.222222,60778.920279593316,3,0,0,2,0,0,0,5,4,2,0,True,40.28197,41.206579999999995
454,3,22916.666666666668,58187497.33333333,06:26:25,281135.36027777777,0,0,0,1,0,0,0,1,0,0,0,True,40.28197,41.47915
455,16,18318.1875,23176124.295833334,14:09:39.875000,106000.78262499999,1,0,0,4,0,0,0,3,1,3,1,False,40.16019,41.47915
456,12,18993.333333333332,141450193.33333334,12:20:41.583333,305835.22088173404,0,0,0,0,0,0,0,1,1,1,0,False,40.34375,41.2835
457,15,19189.8,35798414.02857143,14:44:35.733333,288234.5302169312,1,0,0,1,1,0,0,1,1,0,0,False,40.51619,41.33853
458,16,15994.4375,45308568.2625,12:42:25.500000,153819.65562962962,0,0,0,4,0,0,0,1,1,1,0,False,40.59169,41.37473
459,10,30486.3,777572162.9,10:57:56.100000,30893.376324074074,3,0,0,1,0,0,0,0,2,0,0,False,40.59867,41.7831
460,8,24547.5,144424734.85714287,12:57:00.500000,166385.69420634923,2,0,0,0,0,0,0,1,2,0,0,True,40.37253,41.9939
461,6,22784.666666666668,171261778.66666666,21:12:49.166667,70695.55271296296,1,0,0,0,0,0,0,2,0,1,0,True,40.37253,41.71679
462,14,19746.428571428572,122974870.26373626,15:40:12.642857,44678.75998321123,1,0,0,2,1,0,1,0,1,0,0,False,40.641459999999995,41.785270000000004
463,13,20509.153846153848,101835183.8076923,11:43:04.076923,49512.16196581197,0,0,0,0,0,0,0,1,3,0,0,False,41.21312,41.78589
464,15,21086.466666666667,40575983.40952381,12:05:19.533333,179416.1491216931,1,0,0,4,0,0,0,3,2,2,0,False,41.151720000000005,41.76017
465,5,20518.4,28879764.800000004,14:05:43.600000,1675.497861111111,0,0,0,0,0,2,0,0,0,0,0,False,41.31839,42.0509
466,12,19893.583333333332,96393930.26515152,12:38:24.416667,196813.13815446125,1,0,0,0,0,0,0,0,0,0,0,False,41.41713,42.122409999999995
467,13,18494.53846153846,166794065.76923072,14:40:44.307693,7623.098536324786,3,0,0,1,0,0,0,0,2,0,0,True,42.0897,42.03181
468,12,21387.5,116534199.72727273,10:56:52.083333,23433.356437289563,3,0,0,0,0,0,0,0,5,0,0,True,42.0897,42.03181
469,4,15203.0,55185940.666666664,11:06:53.750000,128887.36247685186,0,0,0,0,0,0,0,0,0,0,0,False,42.01726,42.06443
470,10,15970.4,37364278.93333333,12:17:48.700000,77749.45487962963,0,0,0,0,0,0,1,0,1,0,0,False,41.90759,42.28969
471,18,17024.166666666668,60133488.73529412,18:27:56.444445,76060.9710530138,0,0,0,3,0,0,0,3,1,2,0,False,41.8737,41.96289
472,18,23482.777777777777,560199653.4771242,11:50:32.166667,104559.69504084966,2,0,0,3,0,0,0,1,5,0,0,False,41.965709999999994,41.86861
473,7,20194.285714285714,24067616.23809524,15:19:09.285714,53167.60664021164,0,0,0,0,1,0,0,0,0,0,0,False,42.025659999999995,42.13817
474,5,42984.2,1486554879.2,18:25:08.800000,58688.995055555555,0,0,0,0,0,0,0,0,0,0,0,True,42.12308,42.20303
475,9,17289.333333333332,129743932.75,15:25:26.888889,69557.04600308642,3,0,0,1,0,0,0,2,0,0,0,True,42.12308,42.243390000000005
476,6,25783.5,61321297.1,06:01:47,241080.71355555553,0,0,0,3,0,0,0,3,1,1,1,False,42.099909999999994,42.243390000000005
477,6,20870.5,71161183.5,14:07:39.500000,136173.19463888888,0,0,0,1,0,0,0,0,0,0,0,False,42.329840000000004,41.8582
478,4,28972.0,140630440.66666666,12:42:32.500000,263346.7212037037,0,0,0,1,0,0,0,0,0,0,0,False,42.14801,41.83677
479,21,16429.52380952381,58453295.661904775,16:52:53.904762,147668.75658068783,1,0,0,3,0,1,0,3,0,1,0,False,42.26259,41.83677
480,3,31223.0,1011690511.0,13:46:16.333333,337198.80453703704,0,0,0,0,0,0,0,0,0,0,0,False,42.38191,42.002959999999995
481,4,19571.75,113678124.91666667,16:48:43.250000,115345.75414351853,0,0,0,1,0,0,0,1,0,0,0,True,42.38191,41.79801
482,14,20627.071428571428,145743383.76373625,14:10:07.071429,60113.95497710623,0,0,0,0,0,0,0,3,1,2,0,True,42.38191,41.75614
483,5,12852.0,18682844.0,21:15:29.600000,30964.831194444443,0,0,0,0,0,0,0,0,0,0,0,False,42.017379999999996,41.75614
484,14,17221.5,16010701.03846154,11:50:17.857143,113340.5281990232,0,0,0,2,0,0,0,3,1,0,0,False,42.2518,41.89148
485,17,15347.411764705883,59300305.257352926,10:24:59.352941,233127.4093729575,0,0,0,2,0,0,1,3,1,1,0,False,42.15873,41.87872
486,12,17005.0,75928433.45454547,12:43:02,78091.77782828284,1,0,0,2,0,0,0,1,3,2,0,False,42.22643,42.19255
487,21,19821.428571428572,104278641.35714287,13:58:47.857143,232889.0456468254,1,0,0,1,0,0,0,3,3,2,0,False,42.25806,42.29508
488,5,28306.0,6984629.0,13:03:54.200000,168973.5396388889,1,0,0,1,0,0,0,1,0,0,0,True,42.700379999999996,42.49755
489,26,17407.153846153848,89791392.05538459,12:21:39.807693,90706.56542264957,1,0,0,3,0,0,0,1,1,1,0,True,42.700379999999996,42.37092
490,15,24260.8,219085863.74285713,12:36:36.600000,61792.736777777776,1,0,0,2,0,0,0,4,0,2,0,False,42.58736,42.37092
491,6,23004.833333333332,146584938.16666666,21:39:35.500000,4032.4114166666664,0,0,0,1,0,0,0,0,0,1,0,False,42.401709999999994,42.56531
492,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,42.29955,42.51168
493,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,41.646159999999995,42.30142
494,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,41.61631,42.23578
495,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,True,41.60918,42.0946
496,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,True,41.60918,42.0946
497,12,14471.25,22612677.65909091,11:38:33,829.4493434343434,4,0,0,1,0,1,2,2,3,1,0,False,41.60794,42.0946
498,7,21517.428571428572,37684843.61904762,15:19:53.428571,8587.467857142856,1,0,0,0,0,1,0,2,0,0,0,False,41.41488,41.79745
499,17,22640.823529411766,66885633.52941177,10:01:42.470588,160036.29778186276,2,0,0,1,0,0,3,0,0,1,0,False,41.31416,41.43065
500,12,22492.833333333332,105052636.15151516,16:17:29.333333,252327.92587542086,0,0,0,0,0,0,0,0,0,2,0,False,41.86653,41.56427
501,11,26342.18181818182,63184563.16363637,07:39:08.090909,310502.57330303034,0,0,0,2,0,0,0,0,0,0,0,False,41.776340000000005,41.502309999999994
502,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,True,41.628840000000004,41.628840000000004
